Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,HKG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,387.382,446.1691,504.5384,542.1597,556.1033,557.8537,552.2339,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,HND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,50.1554,59.6641,71.9317,87.6757,108.204,134.5739,167.3523,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,HRV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,95.2665,113.7438,129.184,139.9701,146.8372,151.6075,154.7838,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,HTI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,32.9727,29.8497,33.3427,41.4798,52.5586,67.4676,86.9593,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,HUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,277.6618,317.8239,360.8304,396.5671,424.8298,447.6267,467.2282,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,IDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3031.1162,3885.3449,4832.8068,5763.6006,6713.4828,7693.6605,8682.919,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,IND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,8877.544,12680.4832,16792.9573,21014.1096,25707.5648,30924.6876,36329.3984,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,IRL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,429.1137,539.3173,607.6005,674.7867,755.7674,855.5754,966.6305,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,IRN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1208.674,1335.6514,1480.386,1642.0797,1767.4434,1894.0865,2027.0551,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,IRQ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,377.3963,403.5574,468.3559,603.8718,872.5614,1210.1094,1593.0473,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ISL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,16.5151,19.803,22.6136,25.4287,28.2249,30.971,33.4662,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ISR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,334.1298,398.3682,475.3126,552.7115,632.6291,720.2612,810.6664,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ITA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2056.0008,2267.1285,2378.2153,2525.3202,2674.6582,2827.3138,2975.5963,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,JAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,25.5927,27.5118,29.6357,32.232,35.808,40.398,45.8908,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,JOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,96.2969,103.4441,119.8286,139.6066,163.9806,195.0613,233.2398,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,JPN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4859.8796,5030.215,5213.5111,5411.7585,5589.2314,5790.9213,5999.5346,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KAZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,458.7779,554.3373,635.6158,709.4905,786.1605,850.0835,901.7637,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,213.7574,286.1157,371.5153,473.567,593.5165,738.7739,915.0885,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KGZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,30.3458,37.6126,45.7314,54.1949,64.3012,75.1914,86.983,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KHM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,67.2169,88.5361,120.4581,160.2315,207.1106,264.4154,334.1409,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1979.7945,2270.4857,2471.827,2611.9611,2703.4964,2798.5823,2883.4679,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,KWT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,183.7471,204.7974,230.93,259.9905,288.692,316.7397,345.2731,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LBN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,70.6316,63.2619,70.9622,79.457,89.5387,102.6566,118.6961,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LBY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,101.579,149.6702,170.9694,182.4179,206.2794,244.1282,294.6456,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LKA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,276.1654,275.3559,322.0692,373.0646,426.2392,485.732,553.1114,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LTU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.2636,101.4219,115.0588,121.8004,125.4356,127.3773,127.5555,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LUX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,65.3414,70.1974,80.5132,86.8975,91.3731,94.2297,96.5628,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,LVA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,49.3684,55.6679,60.7961,64.6988,67.5432,69.4376,71.2872,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MAR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,273.3974,321.795,380.9194,451.8481,528.611,619.002,726.8217,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MDA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,29.3573,43.879,55.8584,66.1814,75.0487,81.5905,86.0787,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MEX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2284.2412,2616.4973,2989.4575,3410.735,3881.9379,4410.5344,4975.0828,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MKD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.8937,30.8463,36.5641,41.6903,46.6633,51.8319,57.141,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MLI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,41.5643,50.483,65.8022,89.8105,122.0262,165.1728,222.2708,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MLT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.4471,26.624,31.6694,36.3918,39.94,42.7238,44.9596,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,253.4006,233.1164,272.5985,322.0506,375.8158,438.1566,511.02,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MNE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,9.9236,12.2296,14.1212,15.8059,17.1338,18.2581,19.2428,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MNG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,37.1072,44.585,53.5553,62.8985,73.676,85.0904,97.3459,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MOZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,35.8558,44.7472,72.5299,113.4429,164.0356,228.2676,310.2872,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,23.3987,30.2477,35.6313,40.9962,46.2506,51.4773,56.6887,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,MYS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,822.8037,1064.4152,1295.0279,1516.9389,1702.8431,1876.1304,2045.6769,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.9837,24.4622,28.0312,33.0016,39.3249,46.9736,56.0269,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,27.2516,37.5436,51.5776,74.5305,105.3404,147.5974,206.0328,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,934.5788,1076.9622,1284.4638,1622.4664,2030.4581,2537.1532,3178.3131,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NIC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,34.8244,40.6002,48.3462,58.5296,71.8319,88.895,110.0626,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NLD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,867.6894,936.0724,1022.4182,1093.7269,1160.6068,1225.2895,1286.2715,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,303.8333,329.9706,360.0718,390.2178,421.0541,453.9497,487.5503,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NPL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,107.5025,137.0219,175.8152,223.8075,280.7218,350.7779,436.3701,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,NZL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,182.2216,205.9961,231.4495,258.067,283.3802,309.8374,336.9492,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,OMN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,144.2732,156.8603,182.9686,211.2284,239.6442,270.5457,303.7092,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PAK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1062.9668,1218.4096,1547.4761,1961.6747,2500.2309,3216.5429,4139.5772,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PAN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,112.6014,153.2585,186.109,218.9586,249.4882,279.3369,308.6404,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,386.026,472.4417,548.1643,634.1372,732.1737,843.0658,964.6041,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PHL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,836.0302,1145.495,1559.9943,2031.451,2503.4114,3004.5253,3540.8585,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,POL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1118.4768,1307.3325,1533.1337,1709.5398,1854.2112,1950.9265,2025.9919,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PRK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,45.2503,57.4162,74.8514,97.6715,126.87,163.4372,208.0538,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PRT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,303.462,345.6206,380.9112,415.317,450.803,485.2033,519.0182,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,PRY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,89.3912,102.8166,122.1404,143.5677,166.5696,192.0096,219.421,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,QAT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,235.7529,257.4216,306.0794,336.7081,356.2255,374.3688,394.9947,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ROU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,473.6926,554.6388,627.1917,689.2556,735.8993,768.9038,793.1042,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,RUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3383.7638,3675.7383,3944.3668,4210.1056,4537.2333,4847.8958,5124.2836,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SAU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1535.0364,1759.8224,2173.1029,2527.0352,2821.3791,3084.3392,3318.2406,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,161.0379,141.1834,176.0211,213.1973,253.2288,299.1438,353.4545,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,51.2937,69.9005,91.9076,123.1138,158.3876,200.1609,250.9509,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SGP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,517.3272,628.7155,713.4715,784.6941,824.5783,846.4096,854.4673,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SLV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,51.4494,57.7068,64.0867,72.6624,83.5496,97.0482,112.8934,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SRB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,110.1476,122.0734,148.2246,173.6027,196.1082,217.3635,237.3939,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SSD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4.8705,5.9731,7.7038,9.5857,11.7264,14.5763,18.4189,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,17.6759,7.1624,5.938,5.6666,5.8972,6.6466,7.955,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SVK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,165.1547,181.3668,200.8317,220.6705,239.8981,256.6995,272.6207,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SVN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,68.4602,78.6168,88.4307,96.0904,102.0357,106.5265,110.9198,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,494.6209,531.0026,601.7565,661.231,714.295,765.2534,815.83,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,SYR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,105.5639,149.4676,227.2513,332.1494,453.2004,586.5027,730.0307,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,15.9968,20.6627,27.2496,36.0192,46.5913,59.7268,76.2361,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,THA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1155.6363,1339.3055,1553.6586,1759.2814,1943.0397,2123.8976,2303.988,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TJK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,33.6191,45.7434,57.0972,69.3934,84.9116,102.5604,122.4222,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TKM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.3205,102.1607,113.0424,124.1806,135.4265,145.2448,154.6223,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TTO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,34.1407,34.0556,36.5724,39.1134,42.0005,45.164,48.6197,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,121.1329,130.7737,148.8024,169.847,193.788,222.2596,254.9271,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2075.3713,2486.2136,3007.3874,3526.3638,4001.9342,4460.8295,4883.9392,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TWN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1089.427,1225.5231,1372.7633,1453.2683,1453.695,1415.7655,1357.1724,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,TZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,150.0385,194.0295,271.9862,371.0186,486.6549,627.2436,801.7703,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,UGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.1209,125.5579,173.9159,235.9575,306.8484,392.1019,497.2778,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,UKR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,487.0795,495.3296,616.9884,726.7549,842.1428,947.4574,1044.1489,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,URY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,76.7632,89.3085,100.0832,109.8855,118.99,127.9711,136.4395,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,USA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,18154.7723,19870.2082,21722.6048,23462.7242,25082.9338,26670.6643,28230.1192,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,UZB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,244.8279,321.7679,419.2212,517.4929,625.4092,732.2296,837.0536,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,VEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,114.6622,116.5067,141.5961,170.9554,202.1465,233.6457,263.8252,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,VNM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,968.2964,1294.1331,1799.2372,2352.379,2858.3686,3341.1029,3807.4054,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,YEM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,54.8416,56.5278,74.5618,97.5501,129.0561,172.0069,227.8217,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ZAF,GDP|PPP|Counterfactual without damage,billion US$2010/yr,712.9728,779.8431,845.4631,966.113,1130.9175,1333.0522,1565.2331,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ZMB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,56.1839,68.973,88.4521,113.1424,141.7652,176.3017,218.8151,,,,,,
Downscaling[GCAM 6.0 NGFS],Nationally Determined Contributions (NDCs),All Countries,ZWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.2238,36.0458,42.7264,51.783,61.1415,71.3331,83.0422,,,,,,
Downscaling[GCAM 6.0 NGFS],Net Zero 2050,All Countries,AGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,187.7755,210.1974,247.1999,295.9904,358.5939,435.821,533.4015,,,,,,
Downscaling[GCAM 6.0 NGFS],Net Zero 2050,All Countries,ALB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,33.7395,39.1582,46.2418,52.86,58.4687,63.0121,66.6762,,,,,,
Downscaling[GCAM 6.0 NGFS],Net Zero 2050,All Countries,ARE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,602.9458,716.4051,858.1828,964.8572,1040.0242,1118.3451,1173.9302,,,,,,
Downscaling[GCAM 6.0 NGFS],Net Zero 2050,All Countries,ARG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,764.3911,898.5354,1009.1427,1105.366,1219.4959,1355.4301,1453.9925,,,,,,
